person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.8285714285714286,0.8857142857142857,0.8857142857142857,0.4970088696328716,Set-aware group-first,0.5,500029
0.4714285714285714,0.5642857142857143,0.3,2.92049649123355,Greedy person-level,0.5,500030
0.6142857142857143,0.6785714285714286,0.42857142857142855,1.687517044085638,Hungarian person-level,0.5,500030
0.8571428571428571,0.9142857142857143,0.9142857142857143,0.2495337566128768,Set-aware group-first,0.5,500030
0.45,0.5,0.24285714285714285,1.6855559818663082,Greedy person-level,0.5,500031
0.6,0.6357142857142857,0.38571428571428573,1.3686188143704072,Hungarian person-level,0.5,500031
0.7857142857142857,0.8,0.8,0.2575093458765423,Set-aware group-first,0.5,500031
0.5714285714285714,0.6357142857142857,0.37142857142857144,3.074376127472142,Greedy person-level,0.5,500032
0.6714285714285714,0.6928571428571428,0.4857142857142857,1.8476719855296366,Hungarian person-level,0.5,500032
0.7714285714285715,0.7857142857142857,0.7857142857142857,1.4634833678637236,Set-aware group-first,0.5,500032
0.5142857142857142,0.5642857142857143,0.3,2.2267015730503985,Greedy person-level,0.5,500033
0.6285714285714286,0.6642857142857143,0.42857142857142855,1.5955040690274274,Hungarian person-level,0.5,500033
0.8285714285714286,0.8428571428571429,0.8428571428571429,0.720087573374947,Set-aware group-first,0.5,500033
0.5928571428571429,0.6357142857142857,0.4857142857142857,1.9920793636911327,Greedy person-level,0.5,500034
0.6642857142857143,0.6928571428571428,0.5428571428571428,1.981589237504835,Hungarian person-level,0.5,500034
0.7571428571428571,0.7571428571428571,0.7571428571428571,1.6174992618829194,Set-aware group-first,0.5,500034
0.5071428571428571,0.5642857142857143,0.3142857142857143,2.971268537421409,Greedy person-level,0.5,500035
0.6285714285714286,0.6571428571428571,0.44285714285714284,2.020881864362863,Hungarian person-level,0.5,500035
0.8285714285714286,0.8428571428571429,0.8428571428571429,1.3319132849220026,Set-aware group-first,0.5,500035
0.6357142857142857,0.6928571428571428,0.5142857142857142,2.6885036456468043,Greedy person-level,0.5,500036
0.6857142857142857,0.7285714285714285,0.5857142857142857,2.1414418238415394,Hungarian person-level,0.5,500036
0.8857142857142857,0.9142857142857143,0.9142857142857143,0.5731547257579166,Set-aware group-first,0.5,500036
0.5571428571428572,0.65,0.4714285714285714,2.7224187937155904,Greedy person-level,0.5,500037
0.6214285714285714,0.6785714285714286,0.5285714285714286,3.355286867057707,Hungarian person-level,0.5,500037
0.8,0.8428571428571429,0.8428571428571429,1.705263224689503,Set-aware group-first,0.5,500037
